method,analysis_stage,oracle,iterations,initial_state,states_in_support,feasible_support_probability,expected_selected_worst_error,initial_expected_selected_worst_error,expected_nominal_error,probability_best_state,initial_probability_best_state,probability_good_set,probability_pareto_frontier,top_schedule,top_schedule_probability,top_schedule_selected_worst_error,best_schedule,best_selected_worst_error,top3_schedules,predeclared_protocol_name,predeclared_good_rule,predeclared_iteration_rule,predeclared_iteration_cap,initial_good_probability_predeclared,predicted_good_probability_predeclared
grover_warm_thresholdle0p105574892545_r5,exploratory_sweep,threshold<=0.105574892545,5,inverse,66,1.0,0.10745305226736354,0.108671256502909,0.08174249062092794,0.46629424394116625,0.1201242112368671,0.46629424394116625,0.46629424394116625,111111111100,0.46629424394116625,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.466; 111111111001:0.068; 111111111010:0.054,,,,,,
grover_warm_top_1_r5,exploratory_sweep,top_1,5,inverse,66,1.0,0.10745305226736354,0.108671256502909,0.08174249062092794,0.46629424394116625,0.1201242112368671,0.46629424394116625,0.46629424394116625,111111111100,0.46629424394116625,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.466; 111111111001:0.068; 111111111010:0.054,,,,,,
grover_uniform_thresholdle0p106540504405_r12,exploratory_sweep,threshold<=0.106540504405,12,uniform,66,1.0,0.1075386044431876,0.11375786488534918,0.0818755431143348,0.11704814041736739,0.015151515151515152,0.8193369829215715,0.11704814041736739,111111101110,0.11704814041736739,0.1065405044052453,111111111100,0.1055748925448516,111111101110:0.117; 111111110011:0.117; 111111110101:0.117,,,,,,
grover_uniform_top_3_r2,exploratory_sweep,top_3,2,uniform,66,1.0,0.10756656772682449,0.11375786488534918,0.08184941886481145,0.2576833839384209,0.015151515151515152,0.7730501518152626,0.2576833839384209,111111111001,0.2576833839384209,0.1056046330372665,111111111100,0.1055748925448516,111111111001:0.258; 111111111010:0.258; 111111111100:0.258,,,,,,
grover_uniform_thresholdle0p109629368803_r1,exploratory_sweep,threshold<=0.109629368803,1,uniform,66,1.0,0.1075760225440079,0.11375786488534918,0.08205577849894641,0.058783426552021595,0.015151515151515152,0.9993182513843671,0.058783426552021595,111110111011,0.058783426552021595,0.1092234979020253,111111111100,0.1055748925448516,111110111011:0.059; 111110111101:0.059; 111110111110:0.059,,,,,,
grover_warm_top_3_r4,exploratory_sweep,top_3,4,inverse,66,1.0,0.10759122767323626,0.108671256502909,0.08191923328544067,0.20969760554180863,0.1201242112368671,0.562852283924566,0.20969760554180863,111111111100,0.20969760554180863,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.210; 111111111001:0.197; 111111111010:0.157,,,,,,
grover_warm_thresholdle0p106540504405_r2,exploratory_sweep,threshold<=0.106540504405,2,inverse,66,1.0,0.10760350450577588,0.108671256502909,0.08194952101496886,0.15775395470866857,0.1201242112368671,0.7148943162288223,0.15775395470866857,111111111100,0.15775395470866857,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.158; 111111111001:0.148; 111111111010:0.118,,,,,,
grover_uniform_thresholdle0p109629368803_r4,exploratory_sweep,threshold<=0.109629368803,4,uniform,66,1.0,0.10762138434327535,0.11375786488534918,0.08209974247698343,0.05846325953751054,0.015151515151515152,0.9938754121376792,0.05846325953751054,111110111011,0.05846325953751054,0.1092234979020253,111111111100,0.1055748925448516,111110111011:0.058; 111110111101:0.058; 111110111110:0.058,,,,,,
grover_warm_top_3_r8,exploratory_sweep,top_3,8,inverse,66,1.0,0.10762478020667483,0.108671256502909,0.08195359627599186,0.2069148887984677,0.1201242112368671,0.5553831548877429,0.2069148887984677,111111111100,0.2069148887984677,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.207; 111111111001:0.194; 111111111010:0.154,,,,,,
grover_uniform_thresholdle0p105574892545_r8,exploratory_sweep,threshold<=0.105574892545,8,uniform,66,1.0,0.10767720571389057,0.11375786488534918,0.08189252672166333,0.7469794772544535,0.015151515151515152,0.7469794772544535,0.7469794772544535,111111111100,0.7469794772544535,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.747; 001111111111:0.004; 010111111111:0.004,,,,,,
grover_uniform_top_1_r8,exploratory_sweep,top_1,8,uniform,66,1.0,0.10767720571389057,0.11375786488534918,0.08189252672166333,0.7469794772544535,0.015151515151515152,0.7469794772544535,0.7469794772544535,111111111100,0.7469794772544535,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.747; 001111111111:0.004; 010111111111:0.004,,,,,,
grover_uniform_thresholdle0p109629368803_r7,exploratory_sweep,threshold<=0.109629368803,7,uniform,66,1.0,0.10771161347364157,0.11375786488534918,0.08218719120189688,0.05782641550226942,0.015151515151515152,0.9830490635385801,0.05782641550226942,111110111011,0.05782641550226942,0.1092234979020253,111111111100,0.1055748925448516,111110111011:0.058; 111110111101:0.058; 111110111110:0.058,,,,,,
grover_warm_thresholdle0p105574892545_r3,exploratory_sweep,threshold<=0.105574892545,3,inverse,66,1.0,0.10775724667121125,0.108671256502909,0.08206282989948444,0.37985308435901677,0.1201242112368671,0.37985308435901677,0.37985308435901677,111111111100,0.37985308435901677,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.380; 111111111001:0.079; 111111111010:0.063,,,,,,
grover_warm_top_1_r3,exploratory_sweep,top_1,3,inverse,66,1.0,0.10775724667121125,0.108671256502909,0.08206282989948444,0.37985308435901677,0.1201242112368671,0.37985308435901677,0.37985308435901677,111111111100,0.37985308435901677,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.380; 111111111001:0.079; 111111111010:0.063,,,,,,
grover_warm_top_2_r5,exploratory_sweep,top_2,5,inverse,66,1.0,0.10775865257620679,0.108671256502909,0.08209388899493869,0.23737690696627342,0.1201242112368671,0.45994311144361255,0.23737690696627342,111111111100,0.23737690696627342,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.237; 111111111001:0.223; 111111111010:0.063,,,,,,
grover_uniform_thresholdle0p109629368803_r10,exploratory_sweep,threshold<=0.109629368803,10,uniform,66,1.0,0.10784572638873992,0.11375786488534918,0.08231717143524478,0.05687983639103875,0.015151515151515152,0.9669572186476588,0.05687983639103875,111110111011,0.05687983639103875,0.1092234979020253,111111111100,0.1055748925448516,111110111011:0.057; 111110111101:0.057; 111110111110:0.057,,,,,,
grover_uniform_top_5_r7,exploratory_sweep,top_5,7,uniform,66,1.0,0.10795274974057434,0.11375786488534918,0.08227650372194603,0.14892484449257037,0.015151515151515152,0.7446242224628519,0.14892484449257037,111111110101,0.14892484449257037,0.1060150397456055,111111111100,0.1055748925448516,111111110101:0.149; 111111110110:0.149; 111111111001:0.149,,,,,,
grover_warm_top_5_r1,exploratory_sweep,top_5,1,inverse,66,1.0,0.10795617777662282,0.108671256502909,0.08230323801708266,0.15302936296843558,0.1201242112368671,0.5959797675807224,0.15302936296843558,111111111100,0.15302936296843558,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.153; 111111111001:0.143; 111111111010:0.114,,,,,,
grover_warm_top_8_r8,exploratory_sweep,top_8,8,inverse,66,1.0,0.1079640235214534,0.108671256502909,0.08231447010700044,0.14199383462001308,0.1201242112368671,0.68653848706398,0.14199383462001308,111111111100,0.14199383462001308,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.142; 111111111001:0.133; 111111111010:0.106,,,,,,
grover_warm_thresholdle0p105574892545_r12,exploratory_sweep,threshold<=0.105574892545,12,inverse,66,1.0,0.1080484952628826,0.108671256502909,0.08236953627723653,0.2970906611444906,0.1201242112368671,0.2970906611444906,0.2970906611444906,111111111100,0.2970906611444906,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.297; 111111111001:0.090; 111111111010:0.072,,,,,,
grover_warm_top_1_r12,exploratory_sweep,top_1,12,inverse,66,1.0,0.1080484952628826,0.108671256502909,0.08236953627723653,0.2970906611444906,0.1201242112368671,0.2970906611444906,0.2970906611444906,111111111100,0.2970906611444906,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.297; 111111111001:0.090; 111111111010:0.072,,,,,,
grover_uniform_top_8_r1,exploratory_sweep,top_8,1,uniform,66,1.0,0.1080904752641065,0.11375786488534918,0.08243254459227482,0.09584829006316602,0.015151515151515152,0.7667863205053281,0.09584829006316602,111111101101,0.09584829006316602,0.1066015821090235,111111111100,0.1055748925448516,111111101101:0.096; 111111101110:0.096; 111111110011:0.096,,,,,,
grover_warm_top_2_r2,exploratory_sweep,top_2,2,inverse,66,1.0,0.10823345648335796,0.108671256502909,0.0825785037832636,0.17637340212983596,0.1201242112368671,0.34174230504662373,0.17637340212983596,111111111100,0.17637340212983596,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.176; 111111111001:0.165; 111111111010:0.077,,,,,,
grover_warm_thresholdle0p109629368803_r11,exploratory_sweep,threshold<=0.109629368803,11,inverse,66,1.0,0.1083191348398573,0.108671256502909,0.08267862958085449,0.12778387786858955,0.1201242112368671,0.7550820710271974,0.12778387786858955,111111111100,0.12778387786858955,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.128; 111111111001:0.120; 111111111010:0.095,,,,,,
grover_uniform_top_5_r9,exploratory_sweep,top_5,9,uniform,66,1.0,0.10838739380699705,0.11375786488534918,0.08270856534688059,0.1389088874626682,0.015151515151515152,0.6945444373133409,0.1389088874626682,111111110101,0.1389088874626682,0.1060150397456055,111111111100,0.1055748925448516,111111110101:0.139; 111111110110:0.139; 111111111001:0.139,,,,,,
grover_warm_thresholdle0p113075466661_r12,exploratory_sweep,threshold<=0.113075466661,12,inverse,66,1.0,0.10844019777308647,0.108671256502909,0.08279831297955292,0.12333801287772451,0.1201242112368671,0.8774038165963352,0.12333801287772451,111111111100,0.12333801287772451,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.123; 111111111001:0.116; 111111111010:0.092,,,,,,
grover_warm_thresholdle0p105574892545_r9,exploratory_sweep,threshold<=0.105574892545,9,inverse,66,1.0,0.10845136506653022,0.108671256502909,0.08279378807352296,0.1826094854639388,0.1201242112368671,0.1826094854639388,0.1826094854639388,111111111100,0.1826094854639388,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.183; 111111111001:0.105; 111111111010:0.083,,,,,,
grover_warm_top_1_r9,exploratory_sweep,top_1,9,inverse,66,1.0,0.10845136506653022,0.108671256502909,0.08279378807352296,0.1826094854639388,0.1201242112368671,0.1826094854639388,0.1826094854639388,111111111100,0.1826094854639388,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.183; 111111111001:0.105; 111111111010:0.083,,,,,,
grover_warm_thresholdle0p113075466661_r8,exploratory_sweep,threshold<=0.113075466661,8,inverse,66,1.0,0.10851535618245156,0.108671256502909,0.08287216323723731,0.12229263268573926,0.1201242112368671,0.8699671752167526,0.12229263268573926,111111111100,0.12229263268573926,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.122; 111111111001:0.115; 111111111010:0.091,,,,,,
grover_uniform_thresholdle0p106540504405_r1,exploratory_sweep,threshold<=0.106540504405,1,uniform,66,1.0,0.10854720797010885,0.11375786488534918,0.08287641485184541,0.10052313771322027,0.015151515151515152,0.703661963992542,0.10052313771322027,111111101110,0.10052313771322027,0.1065405044052453,111111111100,0.1055748925448516,111111101110:0.101; 111111110011:0.101; 111111110101:0.101,,,,,,
grover_uniform_top_3_r9,exploratory_sweep,top_3,9,uniform,66,1.0,0.1085908461342564,0.11375786488534918,0.08287475801398532,0.217559295245555,0.015151515151515152,0.6526778857366651,0.217559295245555,111111111001,0.217559295245555,0.1056046330372665,111111111100,0.1055748925448516,111111111001:0.218; 111111111010:0.218; 111111111100:0.218,,,,,,
grover_warm_thresholdle0p113075466661_r4,exploratory_sweep,threshold<=0.113075466661,4,inverse,66,1.0,0.10859238862870604,0.108671256502909,0.0829478549137112,0.12122118646787866,0.1201242112368671,0.8623451049490836,0.12122118646787866,111111111100,0.12122118646787866,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.121; 111111111001:0.114; 111111111010:0.090,,,,,,
grover_warm_top_3_r12,exploratory_sweep,top_3,12,inverse,66,1.0,0.10863958028216475,0.108671256502909,0.08299290871626626,0.12275131389640814,0.1201242112368671,0.32947852314679643,0.12275131389640814,111111111100,0.12275131389640814,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.123; 111111111001:0.115; 111111111010:0.092,,,,,,
grover_warm_thresholdle0p105574892545_r0,exploratory_sweep,threshold<=0.105574892545,0,inverse,66,1.0,0.108671256502909,0.108671256502909,0.08302535007203231,0.1201242112368671,0.1201242112368671,0.1201242112368671,0.1201242112368671,111111111100,0.1201242112368671,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.120; 111111111001:0.113; 111111111010:0.090,,,,,,
grover_warm_thresholdle0p106540504405_r0,exploratory_sweep,threshold<=0.106540504405,0,inverse,66,1.0,0.108671256502909,0.108671256502909,0.08302535007203231,0.1201242112368671,0.1201242112368671,0.5443674360702908,0.1201242112368671,111111111100,0.1201242112368671,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.120; 111111111001:0.113; 111111111010:0.090,,,,,,
grover_warm_thresholdle0p109629368803_r0,exploratory_sweep,threshold<=0.109629368803,0,inverse,66,1.0,0.108671256502909,0.108671256502909,0.08302535007203231,0.1201242112368671,0.1201242112368671,0.7098206731096389,0.1201242112368671,111111111100,0.1201242112368671,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.120; 111111111001:0.113; 111111111010:0.090,,,,,,
grover_warm_thresholdle0p113075466661_r0,exploratory_sweep,threshold<=0.113075466661,0,inverse,66,1.0,0.108671256502909,0.108671256502909,0.08302535007203231,0.1201242112368671,0.1201242112368671,0.85454142600255,0.1201242112368671,111111111100,0.1201242112368671,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.120; 111111111001:0.113; 111111111010:0.090,,,,,,
grover_warm_top_1_r0,exploratory_sweep,top_1,0,inverse,66,1.0,0.108671256502909,0.108671256502909,0.08302535007203231,0.1201242112368671,0.1201242112368671,0.1201242112368671,0.1201242112368671,111111111100,0.1201242112368671,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.120; 111111111001:0.113; 111111111010:0.090,,,,,,
grover_warm_top_2_r0,exploratory_sweep,top_2,0,inverse,66,1.0,0.108671256502909,0.108671256502909,0.08302535007203231,0.1201242112368671,0.1201242112368671,0.23275348972275725,0.1201242112368671,111111111100,0.1201242112368671,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.120; 111111111001:0.113; 111111111010:0.090,,,,,,
grover_warm_top_3_r0,exploratory_sweep,top_3,0,inverse,66,1.0,0.108671256502909,0.108671256502909,0.08302535007203231,0.1201242112368671,0.1201242112368671,0.32242708005470005,0.1201242112368671,111111111100,0.1201242112368671,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.120; 111111111001:0.113; 111111111010:0.090,,,,,,
grover_warm_top_5_r0,exploratory_sweep,top_5,0,inverse,66,1.0,0.108671256502909,0.108671256502909,0.08302535007203231,0.1201242112368671,0.1201242112368671,0.46782916758617366,0.1201242112368671,111111111100,0.1201242112368671,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.120; 111111111001:0.113; 111111111010:0.090,,,,,,
grover_warm_top_8_r0,exploratory_sweep,top_8,0,inverse,66,1.0,0.108671256502909,0.108671256502909,0.08302535007203231,0.1201242112368671,0.1201242112368671,0.5807991203491953,0.1201242112368671,111111111100,0.1201242112368671,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.120; 111111111001:0.113; 111111111010:0.090,,,,,,
warm_start_only,exploratory_sweep,none,0,inverse,66,1.0,0.108671256502909,0.108671256502909,0.08302535007203231,0.12012421123686709,0.12012421123686709,,0.12012421123686709,111111111100,0.12012421123686709,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.120; 111111111001:0.113; 111111111010:0.090,,,,,,
grover_warm_thresholdle0p113075466661_r3,exploratory_sweep,threshold<=0.113075466661,3,inverse,66,1.0,0.10875192027619615,0.108671256502909,0.08310460987134652,0.11900225680066327,0.1201242112368671,0.8465600496093018,0.11900225680066327,111111111100,0.11900225680066327,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.119; 111111111001:0.112; 111111111010:0.089,,,,,,
grover_uniform_top_3_r12,exploratory_sweep,top_3,12,uniform,66,1.0,0.10882470682193641,0.11375786488534918,0.0831088608875705,0.20839826353175112,0.015151515151515152,0.6251947905952533,0.20839826353175112,111111111001,0.20839826353175112,0.1056046330372665,111111111100,0.1055748925448516,111111111001:0.208; 111111111010:0.208; 111111111100:0.208,,,,,,
grover_warm_thresholdle0p113075466661_r7,exploratory_sweep,threshold<=0.113075466661,7,inverse,66,1.0,0.10883433951959223,0.108671256502909,0.0831855945863554,0.11785588548689391,0.1201242112368671,0.8384049760640924,0.11785588548689391,111111111100,0.11785588548689391,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.118; 111111111001:0.111; 111111111010:0.088,,,,,,
grover_warm_thresholdle0p105574892545_r8,exploratory_sweep,threshold<=0.105574892545,8,inverse,66,1.0,0.10885021637990933,0.108671256502909,0.08321380810138364,0.069270220857967,0.1201242112368671,0.069270220857967,0.069270220857967,111111111001,0.11913888849863465,0.1056046330372665,111111111100,0.1055748925448516,111111111001:0.119; 111111111010:0.095; 111111110110:0.090,,,,,,
grover_warm_top_1_r8,exploratory_sweep,top_1,8,inverse,66,1.0,0.10885021637990933,0.108671256502909,0.08321380810138364,0.069270220857967,0.1201242112368671,0.069270220857967,0.069270220857967,111111111001,0.11913888849863465,0.1056046330372665,111111111100,0.1055748925448516,111111111001:0.119; 111111111010:0.095; 111111110110:0.090,,,,,,
grover_warm_thresholdle0p113075466661_r11,exploratory_sweep,threshold<=0.113075466661,11,inverse,66,1.0,0.10891847292427394,0.108671256502909,0.08326826362722652,0.11668567186101297,0.1201242112368671,0.8300802927193167,0.11668567186101297,111111111100,0.11668567186101297,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.117; 111111111001:0.109; 111111111010:0.087,,,,,,
grover_uniform_top_2_r11,exploratory_sweep,top_2,11,uniform,66,1.0,0.10898703392298069,0.11375786488534918,0.08327892331674952,0.2983421678723703,0.015151515151515152,0.5966843357447406,0.2983421678723703,111111111001,0.2983421678723703,0.1056046330372665,111111111100,0.1055748925448516,111111111001:0.298; 111111111100:0.298; 001111111111:0.006,,,,,,
grover_uniform_top_8_r7,exploratory_sweep,top_8,7,uniform,66,1.0,0.10902058743114829,0.11375786488534918,0.08335399034303574,0.082604617543277,0.015151515151515152,0.660836940346216,0.082604617543277,111111101101,0.082604617543277,0.1066015821090235,111111111100,0.1055748925448516,111111101101:0.083; 111111101110:0.083; 111111110011:0.083,,,,,,
grover_warm_thresholdle0p109629368803_r10,exploratory_sweep,threshold<=0.109629368803,10,inverse,66,1.0,0.10904045477259208,0.108671256502909,0.08338888523285458,0.11209307892233443,0.1201242112368671,0.6623642637260774,0.11209307892233443,111111111100,0.11209307892233443,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.112; 111111111001:0.105; 111111111010:0.084,,,,,,
grover_warm_top_2_r3,exploratory_sweep,top_2,3,inverse,66,1.0,0.10904656881953512,0.108671256502909,0.08340841747341236,0.07190353238894426,0.1201242112368671,0.1393207740104913,0.07190353238894426,111111111010,0.10059374045338822,0.105726654638994,111111111100,0.1055748925448516,111111111010:0.101; 111111110110:0.095; 111111111100:0.072,,,,,,
grover_uniform_top_2_r2,exploratory_sweep,top_2,2,uniform,66,1.0,0.10905200836126133,0.11375786488534918,0.08334386198371596,0.2944853652038191,0.015151515151515152,0.5889707304076383,0.2944853652038191,111111111001,0.2944853652038191,0.1056046330372665,111111111100,0.1055748925448516,111111111001:0.294; 111111111100:0.294; 001111111111:0.006,,,,,,
grover_uniform_thresholdle0p105574892545_r3,exploratory_sweep,threshold<=0.105574892545,3,uniform,66,1.0,0.10908030405028452,0.11375786488534918,0.08331268696829579,0.5781118319549243,0.015151515151515152,0.5781118319549243,0.5781118319549243,111111111100,0.5781118319549243,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.578; 001111111111:0.006; 010111111111:0.006,,,,,,
grover_uniform_top_1_r3,exploratory_sweep,top_1,3,uniform,66,1.0,0.10908030405028452,0.11375786488534918,0.08331268696829579,0.5781118319549243,0.015151515151515152,0.5781118319549243,0.5781118319549243,111111111100,0.5781118319549243,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.578; 001111111111:0.006; 010111111111:0.006,,,,,,
grover_warm_thresholdle0p105574892545_r4,exploratory_sweep,threshold<=0.105574892545,4,inverse,66,1.0,0.10908723736600631,0.108671256502909,0.08346340878676331,0.001917341829389515,0.1201242112368671,0.001917341829389515,0.001917341829389515,111111111001,0.1277604533442816,0.1056046330372665,111111111100,0.1055748925448516,111111111001:0.128; 111111111010:0.102; 111111110110:0.096,,,,,,
grover_warm_top_1_r4,exploratory_sweep,top_1,4,inverse,66,1.0,0.10908723736600631,0.108671256502909,0.08346340878676331,0.001917341829389515,0.1201242112368671,0.001917341829389515,0.001917341829389515,111111111001,0.1277604533442816,0.1056046330372665,111111111100,0.1055748925448516,111111111001:0.128; 111111111010:0.102; 111111110110:0.096,,,,,,
grover_uniform_top_2_r6,exploratory_sweep,top_2,6,uniform,66,1.0,0.10911716753118407,0.11375786488534918,0.0834089852806215,0.29061759709241114,0.015151515151515152,0.5812351941848223,0.29061759709241114,111111111001,0.29061759709241114,0.1056046330372665,111111111100,0.1055748925448516,111111111001:0.291; 111111111100:0.291; 001111111111:0.007,,,,,,
grover_warm_top_2_r6,exploratory_sweep,top_2,6,inverse,66,1.0,0.10933754695233433,0.108671256502909,0.083705408092297,0.03451823360735277,0.1201242112368671,0.06688276450227332,0.03451823360735277,111111111010,0.10906008901553949,0.105726654638994,111111111100,0.1055748925448516,111111111010:0.109; 111111110110:0.103; 111111110101:0.074,,,,,,
grover_warm_top_5_r2,exploratory_sweep,top_5,2,inverse,66,1.0,0.10937449395501339,0.108671256502909,0.08373550438510216,0.08776394905287457,0.1201242112368671,0.3418006645514645,0.08776394905287457,111111111100,0.08776394905287457,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.088; 111111111001:0.082; 111111111010:0.066,,,,,,
grover_warm_top_8_r9,exploratory_sweep,top_8,9,inverse,66,1.0,0.10940454367674238,0.108671256502909,0.08376241858292119,0.0974489192978201,0.1201242112368671,0.47116435583123495,0.0974489192978201,111111111100,0.0974489192978201,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.097; 111111111001:0.091; 111111111010:0.073,,,,,,
grover_warm_top_2_r9,exploratory_sweep,top_2,9,inverse,66,1.0,0.10952725341234211,0.108671256502909,0.08389903446010037,0.010144468403891735,0.1201242112368671,0.019655991061886733,0.010144468403891735,111111111010,0.11457981999830066,0.105726654638994,111111111100,0.1055748925448516,111111111010:0.115; 111111110110:0.108; 111111110101:0.077,,,,,,
grover_warm_top_3_r7,exploratory_sweep,top_3,7,inverse,66,1.0,0.1095417956601531,0.108671256502909,0.08391691699020871,0.0479250763180831,0.1201242112368671,0.12863636946733795,0.0479250763180831,111111110110,0.1091579237334241,0.1057604557916291,111111111100,0.1055748925448516,111111110110:0.109; 111111110101:0.078; 111111110011:0.050,,,,,,
grover_warm_top_3_r5,exploratory_sweep,top_3,5,inverse,66,1.0,0.10956423153685439,0.108671256502909,0.08393989480261461,0.046064331886892365,0.1201242112368671,0.12364191924369525,0.046064331886892365,111111110110,0.10978359113277314,0.1057604557916291,111111111100,0.1055748925448516,111111110110:0.110; 111111110101:0.078; 111111110011:0.050,,,,,,
grover_warm_top_2_r12,exploratory_sweep,top_2,12,inverse,66,1.0,0.10960464561349895,0.108671256502909,0.08397802581762029,0.0002010044886483081,0.1201242112368671,0.00038946766601929614,0.0002010044886483081,111111111010,0.11683163646534137,0.105726654638994,111111111100,0.1055748925448516,111111111010:0.117; 111111110110:0.111; 111111110101:0.079,,,,,,
grover_uniform_top_5_r1,exploratory_sweep,top_5,1,uniform,66,1.0,0.10963292764856249,0.11375786488534918,0.08394669883833004,0.11020675070261834,0.015151515151515152,0.5510337535130917,0.11020675070261834,111111110101,0.11020675070261834,0.1060150397456055,111111111100,0.1055748925448516,111111110101:0.110; 111111110110:0.110; 111111111001:0.110,,,,,,
grover_uniform_thresholdle0p105574892545_r9,exploratory_sweep,threshold<=0.105574892545,9,uniform,66,1.0,0.10963370121324287,0.11375786488534918,0.08387281353323242,0.511508605794457,0.015151515151515152,0.511508605794457,0.511508605794457,111111111100,0.511508605794457,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.512; 001111111111:0.008; 010111111111:0.008,,,,,,
grover_uniform_top_1_r9,exploratory_sweep,top_1,9,uniform,66,1.0,0.10963370121324287,0.11375786488534918,0.08387281353323242,0.511508605794457,0.015151515151515152,0.511508605794457,0.511508605794457,111111111100,0.511508605794457,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.512; 001111111111:0.008; 010111111111:0.008,,,,,,
grover_warm_thresholdle0p106540504405_r1,exploratory_sweep,threshold<=0.106540504405,1,inverse,66,1.0,0.1097737315128929,0.108671256502909,0.08413616480580152,0.08127075844899688,0.1201242112368671,0.36829506682155333,0.08127075844899688,111111111100,0.08127075844899688,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.081; 111111111001:0.076; 111111111010:0.061,,,,,,
grover_uniform_top_3_r5,exploratory_sweep,top_3,5,uniform,66,1.0,0.10995089168666584,0.11375786488534918,0.08423621202827188,0.16428219013891118,0.015151515151515152,0.4928465704167335,0.16428219013891118,111111111001,0.16428219013891118,0.1056046330372665,111111111100,0.1055748925448516,111111111001:0.164; 111111111010:0.164; 111111111100:0.164,,,,,,
grover_warm_top_5_r4,exploratory_sweep,top_5,4,inverse,66,1.0,0.11001950221110791,0.108671256502909,0.08438685677491092,0.058083168804895814,0.1201242112368671,0.2262075249691379,0.058083168804895814,111111111100,0.058083168804895814,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.058; 111111110011:0.056; 111111101110:0.055,,,,,,
grover_uniform_thresholdle0p106540504405_r3,exploratory_sweep,threshold<=0.106540504405,3,uniform,66,1.0,0.11002540636329965,0.11375786488534918,0.0843432816183085,0.07630427292369646,0.015151515151515152,0.5341299104658752,0.07630427292369646,111111101110,0.07630427292369646,0.1065405044052453,111111111100,0.1055748925448516,111111101110:0.076; 111111110011:0.076; 111111110101:0.076,,,,,,
grover_warm_top_3_r2,exploratory_sweep,top_3,2,inverse,66,1.0,0.11005281976467686,0.108671256502909,0.0844402848159898,0.00554272285099488,0.1201242112368671,0.014877300137894746,0.00554272285099488,111111110110,0.1234088097914728,0.1057604557916291,111111111100,0.1055748925448516,111111110110:0.123; 111111110101:0.088; 111111110011:0.056,,,,,,
grover_warm_top_3_r10,exploratory_sweep,top_3,10,inverse,66,1.0,0.11006075418616915,0.108671256502909,0.08444841089240866,0.004884672764383072,0.1201242112368671,0.013111018671641326,0.004884672764383072,111111110110,0.12363007633373979,0.1057604557916291,111111111100,0.1055748925448516,111111110110:0.124; 111111110101:0.088; 111111110011:0.056,,,,,,
grover_warm_top_8_r10,exploratory_sweep,top_8,10,inverse,66,1.0,0.11009374620850028,0.108671256502909,0.08445517512075622,0.07613684788786544,0.1201242112368671,0.36812074621857105,0.07613684788786544,111111111100,0.07613684788786544,0.1055748925448516,111111111100,0.1055748925448516,111111111100:0.076; 111111111001:0.071; 111111111010:0.057,,,,,,
grover_warm_top_5_r6,exploratory_sweep,top_5,6,inverse,66,1.0,0.11056373434415873,0.108671256502909,0.08493644183389874,0.033039715186524404,0.1201242112368671,0.12867466344912923,0.033039715186524404,111111110011,0.06308741989219141,0.1065212838348454,111111111100,0.1055748925448516,111111110011:0.063; 111111101110:0.062; 111111101101:0.060,,,,,,
